bl_part_id,bl_color_id,boid
2431pb0429,1,565026
2431pb0441,11,799946
2431pb0442,110,314287
2431pb0442,1,314287
2431pb0457,3,242356
2431pb0458,1,995662
2431pb0459,59,167867
2431pb0461,1,655026
2431pb0462,59,546150
2431pb0469,2,885573
2431pb0470,7,93917
2431pb0477,88,757586
2431pb0478,88,156591
2431pb0482,3,938574
2431pb0484,3,376248
2431pb0489,1,297993
2431pb0490,86,924547
2431pb0495,1,131896
2431pb0496,1,172926
2431pb0497,1,742307
2431pb0498,1,813998
2431pb0499,63,796854
2431pb0501,59,919194
2431pb0502,85,638582
2431pb0503,86,830630
2431pb0509,11,760364
2431pb0510,88,339520
2431pb0511,2,921344
2431pb0512,157,663841
2431pb0515,85,267954
2431pb0517,88,115912
2431pb0521,1,122333
2431pb0522,88,726602
2431pb0523,88,968861
2431pb0525,11,762211
2431pb0526,1,608555
2431pb0527,2,500928
2431pb0528,2,106785
2431pb0533,59,312366
2431pb0534,120,598662
2431pb0537,2,85963
2431pb0537,1,85963
2431pb0538,85,155483
2431pb0539,11,541810
2431pb0544,88,934380
2431pb0545,59,333164
2431pb0546,2,448066
2431pb0548,152,698838
2431pb0549,1,438123
2431pb0550,1,253181
2431pb0556,1,336971
2431pb0580,3,834034
2431pb0593,1,62448
2431pb0604,59,357894
2431pb0608,5,71103
2431pb0609,5,958690
2431pb0610,11,266091
2431pb0615,80,500897
2431pb0635,11,751603
2431pb0636,1,238897
2431pb0637,11,17308
2431pb0638,11,221202
2431pb0639,36,865225
2431pb0647,3,11712
2431pb0652,150,283762
2431pb0660,63,571080
2431pb0662,5,82842
2431pb0665,7,579714
2431pb0666,86,944050
2431pb0676,1,612020
2431pb0704,5,336514
2431pb0705,1,77673
2431pb0711,7,834655
2431pb0712,63,676470
2431pb0725,156,609021
2431pb0725,3,609021
2431pb0733,68,560307
2431pb0736,11,49249
2431pb0742,1,72114
2431pb0745,1,312019
2431pb0747,1,306629
2431pb0752,5,871075
2431pb0753,4,1137891
2431pb0754,4,348581
2431pb0755,34,1240429
2431pb0759,63,594567
2431pb0760,5,1180097
2431pb0761,5,696423
2431pb0780,1,1251759
2431pb0781,34,215547
2431pb0784,6,694005
2431pb0798,11,928780
2431pb0800,11,1205778
2431pb0805,17,952726
2431pb0819,90,1027389
2431pb0820,86,777553
2431pb0827,1,812737
2431pb0832,88,1302198
2431pb0843,69,1007068
2431pb0844,1,1340559
2431pb0848,88,298385
2431pb0852,11,137514
2431pb0856,110,946828
2431pb0857,1,25613
2431pb0861,5,1205237
2431pb0862,11,869686
2431pb0865,69,973007
2431pb0873,11,35396
2431pb0874,3,883507
2431pb0875,3,1114076
2431pb0876,3,241686
2431pb0877,3,666587
2431pb0878,5,547159
2431pb0879,1,1394989
2431pb0884,86,676149
2431pb0885,86,773901
2431pb0887,34,1124051
2431pb0889,69,1011931
2431pb0890,85,765523
2431pb0891,1,544423
2431pb0900,88,326385
2431pb0903,11,994285
2431pb0905,1,1318854
2431pb0907,3,85585
2431pb0909L,251,56573
2431pb0909R,251,820870
2431pb0910,1,34429
2431pb0913,28,1486301
2431pb0916,86,62705
2431pb0930,3,1384738
2431pb0931,3,44210
2431pb0932,3,1048096
2431pb0933,3,1222281
2431px1,11,276163
2431px10,11,800963
2431px12,1,92285
2431px14,1,144011
2431px15,9,890723
2431px16,1,188525
2431px17,85,572650
2431px17,10,572650
2431px2,10,580046
2431px23,1,700135
2431px24,11,938203
2431px3,3,492958
2431px4,2,36443
2432,11,765452
2432,7,765452
2432,36,765452
2432,8,765452
2432,153,765452
2432,63,765452
2432,85,765452
2432,10,765452
2432,80,765452
2432,89,765452
2432,59,765452
2432,95,765452
2432,6,765452
2432,86,765452
2432,9,765452
2432,156,765452
2432,42,765452
2432,4,765452
2432,77,765452
2432,23,765452
2432,5,765452
2432,88,765452
2432,56,765452
2432,55,765452
2432,48,765452
2432,2,765452
2432,19,765452
2432,1,765452
2432,3,765452
2433,11,241060
2433,7,241060
2433,8,241060
2433,10,241060
2433,6,241060
2433,86,241060
2433,9,241060
2433,5,241060
2433,2,241060
2433,1,241060
2433,3,241060
2434,11,525319
2434,7,525319
2434,8,525319
2434,85,525319
2434,10,525319
2434,6,525319
2434,9,525319
2434,5,525319
2434,2,525319
2434,15,525319
2434,51,525319
2434,1,525319
2434,3,525319
2435,80,24675
2435,6,24675
2435,155,24675
2436,11,312700
2436,7,312700
2436,103,312700
2436,8,312700
2436,85,312700
2436,10,312700
2436,68,312700
2436,47,312700
2436,59,312700
2436,6,312700
2436,152,312700
2436,86,312700
2436,9,312700
2436,34,312700
2436,72,312700
2436,4,312700
2436,5,312700
2436,88,312700
2436,48,312700
2436,2,312700
2436,43,312700
2436,1,312700
2436,3,312700
2436b,11,978096
2436b,7,978096
2436b,85,978096
2436b,86,978096
2436b,34,978096
2436b,150,978096
2436b,5,978096
2436b,88,978096
2436b,1,978096
2436b,3,978096
2437,11,126972
2437,7,126972
2437,34,126972
2437,4,126972
2437,5,126972
2437,48,126972
2437,251,126972
2437,108,126972
2437,13,126972
2437,12,126972
2437,14,126972
2437,20,126972
2437,15,126972
2437,19,126972
2437,1,126972
2437,3,126972
2437pb02,5,386488
2437pb03,34,113663
2437pb04,48,911109
2437pb05,4,477774
2437pb06,13,668036
2438,11,1111583
2438,110,1111583
2438,85,1111583
2438,6,1111583
2438,5,1111583
2438,55,1111583
2438,12,1111583
2438,3,1111583
2438pb001,12,886452
2438pb002,11,1289997
2438pb003,12,1328442
2439,110,55120
2439,85,55120
2439,10,55120
2439,59,55120
2439,6,55120
2439,86,55120
2439,34,55120
2439,76,55120
2440,11,786392
2440,63,786392
2440,85,786392
2440,80,786392
2440,86,786392
2440,9,786392
2440,156,786392
2440,4,786392
2440,5,786392
2440,1,786392
2440,3,786392
2440p69,11,368497
2441,11,121000
2441,7,121000
2441,6,121000
2441,5,121000
2441,1,121000
2441,3,121000
2442,11,873076
2442,110,873076
2442,85,873076
2442,6,873076
2442,5,873076
2442,55,873076
2442,12,873076
2442,3,873076
2442pb001,12,518601
2442pb002,11,1387675
2442pb003,12,796046
2443,11,881388
2443,7,881388
2443,6,881388
2443,5,881388
2443,1,881388
2443,3,881388
2444,11,311712
2444,7,311712
2444,8,311712
2444,85,311712
2444,10,311712
2444,89,311712
2444,6,311712
2444,86,311712
2444,9,311712
2444,42,311712
2444,4,311712
2444,5,311712
2444,2,311712
2444,1,311712
2444,3,311712
2445,41,144676
2445,11,144676
2445,7,144676
2445,103,144676
2445,104,144676
2445,8,144676
2445,63,144676
2445,85,144676
2445,10,144676
2445,80,144676
2445,68,144676
2445,89,144676
2445,59,144676
2445,69,144676
2445,39,144676
2445,6,144676
2445,154,144676
2445,86,144676
2445,9,144676
2445,34,144676
2445,71,144676
2445,156,144676
2445,42,144676
2445,37,144676
2445,150,144676
2445,4,144676
2445,5,144676
2445,88,144676
2445,87,144676
2445,2,144676
2445,1,144676
2445,3,144676
2446,11,122212
2446,7,122212
2446,36,122212
2446,220,122212
2446,153,122212
2446,63,122212
2446,85,122212
2446,10,122212
2446,80,122212
2446,68,122212
2446,89,122212
2446,59,122212
2446,69,122212
2446,95,122212
2446,6,122212
2446,86,122212
2446,9,122212
2446,34,122212
2446,71,122212
2446,42,122212
2446,368,122212
2446,4,122212
2446,77,122212
2446,115,122212
2446,66,122212
2446,5,122212
2446,2,122212
2446,12,122212
2446,17,122212
2446,1,122212
2446,3,122212
2446pb01,1,859484
2446pb02b,85,733252
2446pb03,5,245973
2446pb04,5,736076
2446pb05,5,644361
2446pb06,5,722747
2446pb08,34,698482
2446pb09,6,91245
2446pb10,7,176547
2446pb11,5,325253
2446pb12,11,552248
2446pb13,7,955040
2446pb14,10,227188
2446pb16,11,713388
2446pb17,7,672736
2446pb18,11,708170
2446pb19,34,367485
2446pb20,5,425876
2446pb21,5,645580
2446pb22b,86,214159
2446pb23,11,882105
2446pb24,1,523826
2446pb25,11,854487
2446pb26,1,643827
2446pb27,3,735876
2446pb28,7,979209
2446pb29,11,787503
2446pb30,11,595361
2446pb31,1,602622
2446pb32,5,520755
2446pb33,11,840334
2446pb34,5,338699
2446pb35,7,165116
2446pb36,1,563082
2446pb37,1,200749
2446pb38,11,837578
2446pb39,1,898856
2446pb40,1,790955
2446pb41,5,704276
2446pb42,1,845134
2446pb43,7,705727
2446pb44,5,548527
2446pb45,220,875213
2446pb46,1,738088
2446pb47,1,437846
2446pb48,368,766712
2446pb49,5,926777
2446pb50,3,19736
2446pb51,4,809666
2446pb52,11,1288364
2446pb52,6,1288364
2446pb53,39,1398080
2446pb54,7,1114243
2446pb55,5,773087
2446pb56,63,1025349
2446pb57,1,1372908
2446pb58,5,996365
2446pb59,7,43501
2446pb60,36,1358472
2446pb61,1,502565
2446pb62,1,1227983
2446px1,1,862599
2446px2,1,653327
2446px3,5,187852
2446px5,11,331337
2446px5,7,331337
2446px5,6,331337
2446px5,1,331337
2446px6,7,414041
2446px8,4,917964
2446px9,5,4074
2447,11,285450
2447,8,285450
2447,34,285450
2447,65,285450
2447,115,285450
2447,2,285450
2447,13,285450
2447,12,285450
2447,14,285450
2447,20,285450
2447,15,285450
2447,16,285450
2447,98,285450
2447,17,285450
2447,19,285450
2447,1,285450
2447pb01,1,458768
2447pb02,85,383911
2447pb03,85,896988
2447pb04,34,880249
2447pb05,98,168192
2447pb06,1,1200230
2447pb07,17,1312286
2447pb08,11,192345
2447pb09,13,894582
2448,11,428950
2448,7,428950
2449,11,620383
2449,7,620383
2449,105,620383
2449,110,620383
2449,103,620383
2449,8,620383
2449,153,620383
2449,63,620383
2449,85,620383
2449,120,620383
2449,10,620383
2449,80,620383
2449,68,620383
2449,89,620383
2449,59,620383
2449,69,620383
2449,6,620383
2449,154,620383
2449,152,620383
2449,86,620383
2449,9,620383
2449,34,620383
2449,42,620383
2449,150,620383
2449,155,620383
2449,4,620383
2449,5,620383
2449,88,620383
2449,55,620383
2449,48,620383
2449,2,620383
2449,17,620383
2449,19,620383
2449,1,620383
2449,3,620383
2449,158,620383
2449pb006,105,607455
2450,11,232474
2450,7,232474
2450,110,232474
2450,104,232474
2450,8,232474
2450,153,232474
2450,63,232474
2450,85,232474
2450,120,232474
2450,10,232474
2450,80,232474
2450,68,232474
2450,89,232474
2450,59,232474
2450,69,232474
2450,6,232474
2450,86,232474
2450,9,232474
2450,34,232474
2450,156,232474
2450,42,232474
2450,150,232474
2450,4,232474
2450,115,232474
2450,5,232474
2450,88,232474
2450,55,232474
2450,48,232474
2450,2,232474
2450,14,232474
2450,20,232474
2450,17,232474
2450,19,232474
2450,1,232474
2450,3,232474
2452,11,296605
2452,7,296605
2452,8,296605
2452,10,296605
2452,6,296605
2452,9,296605
2452,5,296605
2452,2,296605
2452,1,296605
2452,3,296605
2453a,11,826835
2453a,7,826835
2453a,8,826835
2453a,85,826835
2453a,10,826835
2453a,80,826835
2453a,68,826835
2453a,47,826835
2453a,59,826835
2453a,6,826835
2453a,86,826835
2453a,9,826835
2453a,33,826835
2453a,72,826835
2453a,4,826835
2453a,5,826835
2453a,88,826835
2453a,2,826835
2453a,1,826835
2453a,3,826835
2453b,11,407886
2453b,7,407886
2453b,105,407886
2453b,110,407886
2453b,103,407886
2453b,104,407886
2453b,63,407886
2453b,85,407886
2453b,120,407886
2453b,89,407886
2453b,59,407886
2453b,39,407886
2453b,154,407886
2453b,152,407886
2453b,86,407886
2453b,34,407886
2453b,71,407886
2453b,156,407886
2453b,150,407886
2453b,4,407886
2453b,115,407886
2453b,5,407886
2453b,88,407886
2453b,48,407886
2453b,2,407886
2453b,1,407886
2453b,3,407886
2453b,158,407886
2454,11,176464
2454,7,176464
2454,110,176464
2454,103,176464
2454,104,176464
2454,8,176464
2454,63,176464
2454,85,176464
2454,10,176464
2454,80,176464
2454,68,176464
2454,47,176464
2454,89,176464
2454,59,176464
2454,69,176464
2454,6,176464
2454,154,176464
2454,152,176464
2454,86,176464
2454,9,176464
2454,90,176464
2454,33,176464
2454,72,176464
2454,71,176464
2454,156,176464
2454,157,176464
2454,150,176464
2454,155,176464
2454,4,176464
2454,5,176464
2454,88,176464
2454,97,176464
2454,48,176464
2454,223,176464
2454,2,176464
2454,13,176464
2454,12,176464
2454,14,176464
2454,50,176464
2454,15,176464
2454,16,176464
2454,98,176464
2454,51,176464
2454,17,176464
2454,19,176464
2454,1,176464
2454,3,176464
2454,158,176464
2454pb001,9,898228
2454pb129,69,703043
2454pb144,1,448695
2454pb147,103,547647
2454pb153,2,119368
2454pb215,1,1490
2454pb216,1,94108
2454pb222,1,794893
2454pb269,12,317471
2454pb318,12,910515
2454ps5,11,142540
2454px1,2,14163
2454px2,2,450369
2454px3,2,90541
2454px4,2,549235
2454px6,9,124872
2454px7,11,253988
2456,11,448968
2456,7,448968
2456,36,448968
2456,105,448968
2456,110,448968
2456,103,448968
2456,104,448968
2456,8,448968
2456,220,448968
2456,153,448968
2456,63,448968
2456,85,448968
2456,120,448968
2456,10,448968
2456,80,448968
2456,68,448968
2456,89,448968
2456,59,448968
2456,69,448968
2456,39,448968
2456,6,448968
2456,154,448968
2456,86,448968
2456,91,448968
2456,9,448968
2456,90,448968
2456,32,448968
2456,33,448968
2456,34,448968
2456,72,448968
2456,156,448968
2456,42,448968
2456,157,448968
2456,150,448968
2456,31,448968
2456,73,448968
2456,368,448968
2456,28,448968
2456,155,448968
2456,4,448968
2456,61,448968
2456,66,448968
2456,24,448968
2456,5,448968
2456,88,448968
2456,55,448968
2456,48,448968
2456,2,448968
2456,108,448968
2456,13,448968
2456,12,448968
2456,14,448968
2456,50,448968
2456,20,448968
2456,15,448968
2456,16,448968
2456,18,448968
2456,98,448968
2456,17,448968
2456,19,448968
2456,96,448968
2456,172,448968
2456,1,448968
2456,3,448968
2456,158,448968
2456px1,1,921777
2457,11,319530
2457,7,319530
2457,36,319530
2457,153,319530
2457,85,319530
2457,86,319530
2457,34,319530
2457,4,319530
2457,1,319530
2457,3,319530
2457pb02,153,80698
2457pb02,3,80698
2458,11,496432
2458,7,496432
2458,8,496432
2458,85,496432
2458,10,496432
2458,6,496432
2458,86,496432
2458,9,496432
2458,44,496432
2458,5,496432
2458,88,496432
2458,48,496432
2458,2,496432
2458,1,496432
2458,3,496432
2459,11,710961
2459,39,710961
2459,86,710961
2459,34,710961
2459,4,710961
2459,167,710961
2459,55,710961
2459pb001L,11,595392
2459pb001R,11,849582
2459pb002L,11,347123
2459pb002R,11,147976
2460,11,461375
2460,7,461375
2460,8,461375
2460,85,461375
2460,10,461375
2460,80,461375
2460,6,461375
2460,86,461375
2460,9,461375
2460,34,461375
2460,42,461375
2460,4,461375
2460,5,461375
2460,2,461375
2460,14,461375
2460,1,461375
2460,3,461375
2462,11,229251
2462,7,229251
2462,8,229251
2462,85,229251
2462,10,229251
2462,6,229251
2462,86,229251
2462,9,229251
2462,34,229251
2462,72,229251
2462,150,229251
2462,5,229251
2462,88,229251
2462,2,229251
2462,1,229251
2462,3,229251
2463,11,872318
2463,7,872318
2463,9,872318
2463,20,872318
2463,3,872318
2464,11,892134
2464,9,892134
2464,1,892134
2465,11,60116
2465,7,60116
2465,103,60116
2465,8,60116
2465,153,60116
2465,63,60116
2465,85,60116
2465,10,60116
2465,68,60116
2465,47,60116
2465,69,60116
2465,39,60116
2465,6,60116
2465,86,60116
2465,9,60116
2465,34,60116
2465,72,60116
2465,156,60116
2465,150,60116
2465,4,60116
2465,5,60116
2465,88,60116
2465,2,60116
2465,1,60116
2465,3,60116
2465px1,2,965991
2465px2,1,326147
2466,13,143303
2466,14,143303
2466,15,143303
2466,16,143303
2466,18,143303
2466,98,143303
2466,1,143303
2466,3,143303
2467,86,450039
2467,9,450039
2467,1,450039
2468,15,139666
2468,16,139666
2468,18,139666
2470,11,931355
2470,7,931355
2470,8,931355
2470,10,931355
2470,6,931355
2470,9,931355
2470,5,931355
2470,2,931355
2470,1,931355
2470,3,931355
2471,5,27038
2473,85,407743
2474,3,250533
2475,11,816837
2475,5,816837
2476,11,968790
2476,7,968790
2476,63,968790
2476,85,968790
2476,10,968790
2476,80,968790
2476,69,968790
2476,86,968790
2476,5,968790
2476,88,968790
2476,2,968790
2476,1,968790
2476,3,968790
2477,11,726039
2477,5,726039
2477,1,726039
2477,3,726039
2479,11,251556
2479,7,251556
2479,8,251556
2479,10,251556
2479,6,251556
2479,86,251556
2479,9,251556
2479,5,251556
2479,2,251556
2479,1,251556
2479,3,251556
2483,13,313204
2483,14,313204
2483,20,313204
2483,15,313204
2483,18,313204
2483pb01,20,711718
2484c01,5,450775
2486,11,895756
2486,7,895756
2486,8,895756
2486,85,895756
2486,10,895756
2486,6,895756
2486,86,895756
2486,9,895756
2486,67,895756
2486,4,895756
2486,5,895756
2486,2,895756
2486,1,895756
2486,3,895756
2488,11,638352
2488,8,638352
2488,6,638352
2488,154,638352
2488,115,638352
2488,66,638352
2488,88,638352
2489,11,509891
2489,8,509891
2489,85,509891
2489,120,509891
2489,10,509891
2489,6,509891
2489,86,509891
2489,9,509891
2489,42,509891
2489,150,509891
2489,31,509891
2489,88,509891
2489,55,509891
2489,2,509891
2489,1,509891
2489,3,509891
2490,11,321192
2490,7,321192
2490,63,321192
2490,80,321192
2490,59,321192
2490,9,321192
2490,42,321192
2490,5,321192
2490,97,321192
2490pb01,9,747792
2490pb04,59,406893
2490pb05,97,668549
2490pb06,63,487193
2490pb07,63,513961
2490pb08,5,307286
2490pb09,5,397608
2490pb10,80,572999
2490pb11,11,318990
2490px4,9,45732
2491,11,905891
2493a,9,468170
2493b,11,563428
2493b,7,563428
2493b,6,563428
2493b,86,563428
2493b,9,563428
2493b,44,563428
2493b,31,563428
2493b,5,563428
2493b,88,563428
2493b,1,563428
2494,11,678176
2494,13,678176
2494,12,678176
2494,20,678176
2494,15,678176
2494pb06,12,853425
2494pb07,15,363900
2494px1,11,574282
2495,47,335682
2495,5,335682
2495,1,335682
2495,3,335682
2496,11,857066
2496,36,857066
2496,47,857066
2496,89,857066
2496,39,857066
2496,86,857066
2496,157,857066
2496,5,857066
2496,1,857066
2496,3,857066
2497,11,509457
2497,7,509457
2497,8,509457
2497,85,509457
2497,6,509457
2497,9,509457
2497,5,509457
2497,1,509457
2497,3,509457
2498,7,903838
2498,6,903838
2498,156,903838
2498,5,903838
2498,15,903838
2498,1,903838
2498,3,903838
2500c01,1,283439
2502,3,361078
2504stk01,0,
2505stk01,0,
2507,11,681536
2507,7,681536
2507,6,681536
2507,9,681536
2507,2,681536
2507,13,681536
2507,12,681536
2507,14,681536
2507,20,681536
2507,15,681536
2507,16,681536
2507,18,681536
2507,51,681536
2507pb01,18,767170
2507pb02,16,731283
2507pb03,14,501986
2508,11,897193
2508,7,897193
2508,8,897193
2508,85,897193
2508,10,897193
2508,6,897193
2508,9,897193
2508,5,897193
2508,88,897193
2508,2,897193
2508,1,897193
2508,3,897193
2509,36,584845
2509,63,584845
2509,86,584845
2509pb01L,86,1229916
2509pb01R,86,404990
2512,11,221712
2512,7,221712
2512,86,221712
2512,9,221712
2512,34,221712
2512,4,221712
2512,5,221712
2512,1,221712
2512,3,221712
2513,11,904625
2513,7,904625
2513,5,904625
2513,1,904625
2513,3,904625
2513pb03,5,214988
2513pb04,7,840735
2513pb04,1,840735
2513pb05,11,918456
2513px2,1,48409
2514,120,625222
2514,80,625222
2514,86,625222
2514,34,625222
2514,42,625222
2514,88,625222
2515,11,663704
2515,7,663704
2515,85,663704
2515,89,663704
2515,86,663704
2515,9,663704
2515,4,663704
2515,77,663704
2515,1,663704
2516,11,188064
2516,7,188064
2516,8,188064
2516,10,188064
2516,6,188064
